,temp,relh,skph,day,month,year,time,minutes
109,8.0,81.34,24.076,3,1,2022,06:30:00,30
110,8.0,81.34,20.372,3,1,2022,07:00:00,0
111,8.0,87.19,16.668,3,1,2022,07:30:00,30
112,8.0,87.19,20.372,3,1,2022,08:00:00,0
113,8.0,87.19,22.224,3,1,2022,08:30:00,30
114,8.0,87.19,20.372,3,1,2022,09:00:00,0
115,8.0,93.4,20.372,3,1,2022,09:30:00,30
116,7.0,100.0,22.224,3,1,2022,10:00:00,0
117,7.0,93.35,20.372,3,1,2022,10:30:00,30
118,7.0,93.35,20.372,3,1,2022,11:00:00,0
119,7.0,93.35,12.964,3,1,2022,11:30:00,30
120,7.0,100.0,12.964,3,1,2022,12:00:00,0
121,7.0,100.0,11.112,3,1,2022,12:30:00,30
122,7.0,100.0,16.668,3,1,2022,13:00:00,0
123,7.0,100.0,16.668,3,1,2022,13:30:00,30
124,7.0,100.0,18.52,3,1,2022,14:00:00,0
125,7.0,100.0,20.372,3,1,2022,14:30:00,30
126,7.0,93.35,20.372,3,1,2022,15:00:00,0
127,7.0,93.35,22.224,3,1,2022,15:30:00,30
128,7.0,93.35,25.928,3,1,2022,16:00:00,0
129,7.0,93.35,22.224,3,1,2022,16:30:00,30
130,7.0,93.35,18.52,3,1,2022,17:00:00,0
131,6.0,100.0,20.372,3,1,2022,17:30:00,30
132,7.0,93.35,20.372,3,1,2022,18:00:00,0
133,7.0,93.35,20.372,3,1,2022,18:30:00,30
134,7.0,87.09,25.928,3,1,2022,19:00:00,0
135,7.0,93.35,20.372,3,1,2022,19:30:00,30
136,7.0,93.35,20.372,3,1,2022,20:00:00,0
137,7.0,87.09,18.52,3,1,2022,20:30:00,30
138,7.0,87.09,12.964,3,1,2022,21:00:00,0
139,7.0,87.09,25.928,3,1,2022,21:30:00,30
140,6.0,93.3,12.964,3,1,2022,22:00:00,0
141,6.0,93.3,12.964,3,1,2022,22:30:00,30
142,6.0,93.3,11.112,3,1,2022,23:00:00,0
143,7.0,87.09,14.816,3,1,2022,23:30:00,30
144,7.0,87.09,16.668,4,1,2022,00:00:00,0
145,6.0,93.3,12.964,4,1,2022,00:30:00,30
146,6.0,86.99,12.964,4,1,2022,01:00:00,0
147,6.0,86.99,11.112,4,1,2022,01:30:00,30
148,6.0,86.99,11.112,4,1,2022,02:00:00,0
149,6.0,86.99,11.112,4,1,2022,02:30:00,30
150,6.0,86.99,12.964,4,1,2022,03:00:00,0
151,5.0,93.24,12.964,4,1,2022,03:30:00,30
152,6.0,86.99,12.964,4,1,2022,04:00:00,0
153,5.0,93.24,11.112,4,1,2022,04:30:00,30
154,5.0,93.24,7.408,4,1,2022,05:00:00,0
155,5.0,93.24,9.26,4,1,2022,05:30:00,30
156,5.0,93.24,11.112,4,1,2022,06:00:00,0
157,5.0,93.24,5.556,4,1,2022,06:30:00,30
158,4.0,100.0,7.408,4,1,2022,07:00:00,0
159,4.0,100.0,7.408,4,1,2022,07:30:00,30
160,5.0,93.24,7.408,4,1,2022,08:00:00,0
161,5.0,100.0,11.112,4,1,2022,08:30:00,30
162,5.0,100.0,9.26,4,1,2022,09:00:00,0
163,6.0,93.3,9.26,4,1,2022,09:30:00,30
164,6.0,93.3,5.556,4,1,2022,10:00:00,0
165,6.0,93.3,7.408,4,1,2022,10:30:00,30
166,6.0,100.0,9.26,4,1,2022,11:00:00,0
167,7.0,93.35,12.964,4,1,2022,11:30:00,30
168,6.0,100.0,9.26,4,1,2022,12:00:00,0
169,6.0,100.0,11.112,4,1,2022,12:30:00,30
170,6.0,100.0,9.26,4,1,2022,13:00:00,0
171,6.0,100.0,9.26,4,1,2022,13:30:00,30
172,6.0,100.0,11.112,4,1,2022,14:00:00,0
173,6.0,100.0,11.112,4,1,2022,14:30:00,30
174,6.0,100.0,9.26,4,1,2022,15:00:00,0
175,7.0,100.0,14.816,4,1,2022,15:30:00,30
176,7.0,100.0,14.816,4,1,2022,16:00:00,0
177,7.0,93.35,11.112,4,1,2022,16:30:00,30
178,7.0,93.35,7.408,4,1,2022,17:00:00,0
179,7.0,100.0,7.408,4,1,2022,17:30:00,30
180,7.0,100.0,9.26,4,1,2022,18:00:00,0
181,7.0,100.0,5.556,4,1,2022,18:30:00,30
182,7.0,100.0,1.852,4,1,2022,19:00:00,0
183,7.0,100.0,3.704,4,1,2022,19:30:00,30
184,7.0,100.0,5.556,4,1,2022,20:00:00,0
185,8.0,100.0,12.964,4,1,2022,20:30:00,30
186,7.0,100.0,20.372,4,1,2022,21:00:00,0
187,7.0,93.35,25.928,4,1,2022,21:30:00,30
188,6.0,93.3,20.372,4,1,2022,22:00:00,0
189,5.0,93.24,18.52,4,1,2022,22:30:00,30
190,5.0,93.24,18.52,4,1,2022,23:00:00,0
191,4.0,100.0,18.52,4,1,2022,23:30:00,30
192,4.0,100.0,16.668,5,1,2022,00:00:00,0
193,4.0,93.19,12.964,5,1,2022,00:30:00,30
194,4.0,100.0,12.964,5,1,2022,01:00:00,0
195,4.0,100.0,14.816,5,1,2022,01:30:00,30
196,5.0,93.24,12.964,5,1,2022,02:00:00,0
197,5.0,93.24,12.964,5,1,2022,02:30:00,30
198,5.0,100.0,12.964,5,1,2022,03:00:00,0
199,5.0,100.0,16.668,5,1,2022,03:30:00,30
200,6.0,93.3,16.668,5,1,2022,04:00:00,0
201,5.0,100.0,18.52,5,1,2022,04:30:00,30
202,5.0,100.0,11.112,5,1,2022,05:00:00,0
203,5.0,100.0,11.112,5,1,2022,05:30:00,30
204,5.0,93.24,12.964,5,1,2022,06:00:00,0
205,5.0,93.24,14.816,5,1,2022,06:30:00,30
206,5.0,93.24,12.964,5,1,2022,07:00:00,0
207,5.0,93.24,11.112,5,1,2022,07:30:00,30
208,5.0,93.24,7.408,5,1,2022,08:00:00,0
209,5.0,93.24,7.408,5,1,2022,08:30:00,30
210,5.0,100.0,9.26,5,1,2022,09:00:00,0
211,6.0,93.3,9.26,5,1,2022,09:30:00,30
212,6.0,86.99,11.112,5,1,2022,10:00:00,0
213,6.0,86.99,11.112,5,1,2022,10:30:00,30
214,6.0,93.3,9.26,5,1,2022,11:00:00,0
215,6.0,93.3,9.26,5,1,2022,11:30:00,30
216,5.0,100.0,9.26,5,1,2022,12:00:00,0
217,5.0,100.0,11.112,5,1,2022,12:30:00,30
218,5.0,100.0,11.112,5,1,2022,13:00:00,0
219,5.0,100.0,12.964,5,1,2022,13:30:00,30
220,5.0,93.24,16.668,5,1,2022,14:00:00,0
221,4.0,93.19,22.224,5,1,2022,14:30:00,30
222,3.0,93.14,24.076,5,1,2022,15:00:00,0
223,3.0,93.14,22.224,5,1,2022,15:30:00,30
224,3.0,93.14,12.964,5,1,2022,16:00:00,0
225,3.0,93.14,14.816,5,1,2022,16:30:00,30
226,3.0,93.14,16.668,5,1,2022,17:00:00,0
227,3.0,86.69,24.076,5,1,2022,17:30:00,30
228,3.0,86.69,22.224,5,1,2022,18:00:00,0
229,3.0,86.69,20.372,5,1,2022,18:30:00,30
230,3.0,80.65,22.224,5,1,2022,19:00:00,0
231,3.0,80.65,22.224,5,1,2022,19:30:00,30
232,2.0,86.59,14.816,5,1,2022,20:00:00,0
233,2.0,86.59,14.816,5,1,2022,20:30:00,30
234,2.0,86.59,16.668,5,1,2022,21:00:00,0
235,2.0,86.59,16.668,5,1,2022,21:30:00,30
236,2.0,80.51,16.668,5,1,2022,22:00:00,0
237,2.0,80.51,14.816,5,1,2022,22:30:00,30
238,2.0,80.51,12.964,5,1,2022,23:00:00,0
239,2.0,80.51,14.816,5,1,2022,23:30:00,30
240,2.0,86.59,14.816,6,1,2022,00:00:00,0
241,1.0,93.03,11.112,6,1,2022,00:30:00,30
242,2.0,86.59,14.816,6,1,2022,01:00:00,0
243,2.0,86.59,12.964,6,1,2022,01:30:00,30
244,2.0,86.59,12.964,6,1,2022,02:00:00,0
245,3.0,86.69,14.816,6,1,2022,02:30:00,30
246,3.0,86.69,20.372,6,1,2022,03:00:00,0
247,3.0,86.69,20.372,6,1,2022,03:30:00,30
248,3.0,86.69,22.224,6,1,2022,04:00:00,0
249,3.0,86.69,27.78,6,1,2022,04:30:00,30
250,3.0,86.69,25.928,6,1,2022,05:00:00,0
251,3.0,86.69,24.076,6,1,2022,05:30:00,30
252,3.0,86.69,27.78,6,1,2022,06:00:00,0
253,3.0,86.69,24.076,6,1,2022,06:30:00,30
254,3.0,86.69,20.372,6,1,2022,07:00:00,0
255,2.0,86.59,22.224,6,1,2022,07:30:00,30
256,2.0,86.59,22.224,6,1,2022,08:00:00,0
257,2.0,86.59,27.78,6,1,2022,08:30:00,30
258,2.0,86.59,24.076,6,1,2022,09:00:00,0
259,2.0,80.51,20.372,6,1,2022,09:30:00,30
260,1.0,93.03,20.372,6,1,2022,10:00:00,0
261,1.0,93.03,20.372,6,1,2022,10:30:00,30
262,1.0,86.49,24.076,6,1,2022,11:00:00,0
263,1.0,93.03,22.224,6,1,2022,11:30:00,30
264,1.0,100.0,22.224,6,1,2022,12:00:00,0
265,0.0,100.0,29.632,6,1,2022,12:30:00,30
266,-1.0,100.0,29.632,6,1,2022,13:00:00,0
267,-1.0,92.92,25.928,6,1,2022,13:30:00,30
268,0.0,80.22,27.78,6,1,2022,14:00:00,0
269,0.0,80.22,25.928,6,1,2022,14:30:00,30
270,0.0,74.44,24.076,6,1,2022,15:00:00,0
271,-2.0,100.0,24.076,6,1,2022,15:30:00,30
272,-1.0,86.28,22.224,6,1,2022,16:00:00,0
273,-1.0,86.28,24.076,6,1,2022,16:30:00,30
274,-1.0,92.92,29.632,6,1,2022,17:00:00,0
275,-1.0,92.92,27.78,6,1,2022,17:30:00,30
276,-1.0,86.28,27.78,6,1,2022,18:00:00,0
277,-1.0,86.28,29.632,6,1,2022,18:30:00,30
278,-1.0,86.28,24.076,6,1,2022,19:00:00,0
279,-1.0,86.28,24.076,6,1,2022,19:30:00,30
280,-1.0,80.07,29.632,6,1,2022,20:00:00,0
281,-1.0,74.26,25.928,6,1,2022,20:30:00,30
282,-2.0,74.08,25.928,6,1,2022,21:00:00,0
283,-2.0,74.08,24.076,6,1,2022,21:30:00,30
284,-3.0,73.89,18.52,6,1,2022,22:00:00,0
285,-3.0,79.77,16.668,6,1,2022,22:30:00,30
286,-3.0,79.77,18.52,6,1,2022,23:00:00,0
287,-3.0,79.77,14.816,6,1,2022,23:30:00,30
288,-3.0,86.07,12.964,7,1,2022,00:00:00,0
289,-3.0,86.07,12.964,7,1,2022,00:30:00,30
290,-4.0,92.74,12.964,7,1,2022,01:00:00,0
291,-4.0,92.74,16.668,7,1,2022,01:30:00,30
292,-4.0,92.74,14.816,7,1,2022,02:00:00,0
293,-4.0,85.96,14.816,7,1,2022,02:30:00,30
294,-4.0,85.96,16.668,7,1,2022,03:00:00,0
295,-4.0,85.96,12.964,7,1,2022,03:30:00,30
296,-4.0,85.96,12.964,7,1,2022,04:00:00,0
297,-4.0,85.96,11.112,7,1,2022,04:30:00,30
298,-4.0,85.96,9.26,7,1,2022,05:00:00,0
299,-5.0,85.85,7.408,7,1,2022,05:30:00,30
300,-5.0,85.85,7.408,7,1,2022,06:00:00,0
301,-5.0,85.85,7.408,7,1,2022,06:30:00,30
302,-4.0,79.62,9.26,7,1,2022,07:00:00,0
303,-4.0,85.96,7.408,7,1,2022,07:30:00,30
304,-3.0,86.07,9.26,7,1,2022,08:00:00,0
305,-2.0,79.92,14.816,7,1,2022,08:30:00,30
306,-2.0,79.92,11.112,7,1,2022,09:00:00,0
307,-1.0,74.26,14.816,7,1,2022,09:30:00,30
308,-1.0,74.26,14.816,7,1,2022,10:00:00,0
309,0.0,69.04,16.668,7,1,2022,10:30:00,30
310,0.0,69.04,16.668,7,1,2022,11:00:00,0
311,1.0,64.23,14.816,7,1,2022,11:30:00,30
312,1.0,64.23,12.964,7,1,2022,12:00:00,0
313,1.0,59.53,11.112,7,1,2022,12:30:00,30
314,1.0,59.53,11.112,7,1,2022,13:00:00,0
315,1.0,59.53,7.408,7,1,2022,13:30:00,30
316,1.0,59.53,11.112,7,1,2022,14:00:00,0
317,0.0,59.27,9.26,7,1,2022,14:30:00,30
318,-1.0,68.83,9.26,7,1,2022,15:00:00,0
319,-1.0,68.83,11.112,7,1,2022,15:30:00,30
320,-2.0,74.08,11.112,7,1,2022,16:00:00,0
321,-2.0,74.08,9.26,7,1,2022,16:30:00,30
322,-2.0,74.08,9.26,7,1,2022,17:00:00,0
323,-2.0,74.08,9.26,7,1,2022,17:30:00,30
324,-2.0,74.08,11.112,7,1,2022,18:00:00,0
325,-2.0,74.08,11.112,7,1,2022,18:30:00,30
326,-1.0,68.83,12.964,7,1,2022,19:00:00,0
327,-2.0,74.08,11.112,7,1,2022,19:30:00,30
328,-2.0,68.61,12.964,7,1,2022,20:00:00,0
329,-2.0,68.61,11.112,7,1,2022,20:30:00,30
330,-2.0,68.61,11.112,7,1,2022,21:00:00,0
331,-2.0,68.61,12.964,7,1,2022,21:30:00,30
332,-2.0,68.61,12.964,7,1,2022,22:00:00,0
333,-2.0,68.61,12.964,7,1,2022,22:30:00,30
334,-2.0,68.61,12.964,7,1,2022,23:00:00,0
335,-2.0,68.61,14.816,7,1,2022,23:30:00,30
336,-2.0,63.51,12.964,8,1,2022,00:00:00,0
337,-3.0,68.4,11.112,8,1,2022,00:30:00,30
338,-3.0,68.4,11.112,8,1,2022,01:00:00,0
339,-3.0,68.4,14.816,8,1,2022,01:30:00,30
340,-3.0,63.27,14.816,8,1,2022,02:00:00,0
341,-5.0,73.51,12.964,8,1,2022,02:30:00,30
342,-6.0,73.32,12.964,8,1,2022,03:00:00,0
343,-5.0,73.51,11.112,8,1,2022,03:30:00,30
344,-5.0,73.51,11.112,8,1,2022,04:00:00,0
345,-7.0,79.16,12.964,8,1,2022,04:30:00,30
346,-6.0,79.31,14.816,8,1,2022,05:00:00,0
347,-6.0,73.32,11.112,8,1,2022,05:30:00,30
348,-6.0,79.31,9.26,8,1,2022,06:00:00,0
349,-7.0,79.16,11.112,8,1,2022,06:30:00,30
350,-6.0,79.31,9.26,8,1,2022,07:00:00,0
351,-5.0,73.51,11.112,8,1,2022,07:30:00,30
352,-4.0,73.7,11.112,8,1,2022,08:00:00,0
353,-3.0,68.4,11.112,8,1,2022,08:30:00,30
354,-3.0,68.4,11.112,8,1,2022,09:00:00,0
355,-3.0,68.4,11.112,8,1,2022,09:30:00,30
356,-3.0,68.4,9.26,8,1,2022,10:00:00,0
357,-2.0,68.61,9.26,8,1,2022,10:30:00,30
358,-2.0,68.61,9.26,8,1,2022,11:00:00,0
359,-2.0,74.08,11.112,8,1,2022,11:30:00,30
360,-1.0,68.83,9.26,8,1,2022,12:00:00,0
361,-1.0,68.83,11.112,8,1,2022,12:30:00,30
362,-1.0,68.83,9.26,8,1,2022,13:00:00,0
363,-1.0,74.26,7.408,8,1,2022,13:30:00,30
364,-1.0,74.26,9.26,8,1,2022,14:00:00,0
365,-1.0,74.26,9.26,8,1,2022,14:30:00,30
366,-1.0,74.26,9.26,8,1,2022,15:00:00,0
367,-1.0,80.07,9.26,8,1,2022,15:30:00,30
368,-1.0,80.07,7.408,8,1,2022,16:00:00,0
369,-1.0,80.07,7.408,8,1,2022,16:30:00,30
370,-1.0,80.07,7.408,8,1,2022,17:00:00,0
371,-1.0,80.07,7.408,8,1,2022,17:30:00,30
372,-1.0,80.07,9.26,8,1,2022,18:00:00,0
373,-1.0,80.07,7.408,8,1,2022,18:30:00,30
374,-1.0,80.07,7.408,8,1,2022,19:00:00,0
375,-1.0,80.07,5.556,8,1,2022,19:30:00,30
376,-1.0,80.07,7.408,8,1,2022,20:00:00,0
377,-1.0,80.07,7.408,8,1,2022,20:30:00,30
378,-1.0,80.07,5.556,8,1,2022,21:00:00,0
379,-1.0,86.28,9.26,8,1,2022,21:30:00,30
380,-1.0,86.28,7.408,8,1,2022,22:00:00,0
381,-1.0,86.28,5.556,8,1,2022,22:30:00,30
382,-1.0,86.28,9.26,8,1,2022,23:00:00,0
383,-1.0,86.28,9.26,8,1,2022,23:30:00,30
384,-1.0,86.28,7.408,9,1,2022,00:00:00,0
385,-1.0,86.28,9.26,9,1,2022,00:30:00,30
386,-1.0,80.07,7.408,9,1,2022,01:00:00,0
387,-1.0,86.28,9.26,9,1,2022,01:30:00,30
388,-1.0,86.28,11.112,9,1,2022,02:00:00,0
389,-1.0,80.07,9.26,9,1,2022,02:30:00,30
390,-1.0,80.07,9.26,9,1,2022,03:00:00,0
391,-1.0,80.07,5.556,9,1,2022,03:30:00,30
392,-2.0,86.18,7.408,9,1,2022,04:00:00,0
393,-2.0,86.18,7.408,9,1,2022,04:30:00,30
394,-3.0,86.07,9.26,9,1,2022,05:00:00,0
395,-3.0,86.07,11.112,9,1,2022,05:30:00,30
396,-4.0,85.96,11.112,9,1,2022,06:00:00,0
397,-3.0,86.07,12.964,9,1,2022,06:30:00,30
398,-2.0,79.92,12.964,9,1,2022,07:00:00,0
399,-3.0,86.07,12.964,9,1,2022,07:30:00,30
400,-3.0,86.07,9.26,9,1,2022,08:00:00,0
401,-2.0,79.92,11.112,9,1,2022,08:30:00,30
402,-1.0,80.07,12.964,9,1,2022,09:00:00,0
403,-1.0,86.28,12.964,9,1,2022,09:30:00,30
404,0.0,80.22,12.964,9,1,2022,10:00:00,0
405,0.0,80.22,11.112,9,1,2022,10:30:00,30
406,1.0,74.63,11.112,9,1,2022,11:00:00,0
407,1.0,69.25,12.964,9,1,2022,11:30:00,30
408,1.0,74.63,12.964,9,1,2022,12:00:00,0
409,1.0,74.63,12.964,9,1,2022,12:30:00,30
410,1.0,74.63,12.964,9,1,2022,13:00:00,0
411,1.0,69.25,12.964,9,1,2022,13:30:00,30
412,1.0,69.25,11.112,9,1,2022,14:00:00,0
413,0.0,74.44,11.112,9,1,2022,14:30:00,30
414,0.0,74.44,12.964,9,1,2022,15:00:00,0
415,-1.0,80.07,12.964,9,1,2022,15:30:00,30
416,-1.0,80.07,12.964,9,1,2022,16:00:00,0
417,-1.0,80.07,11.112,9,1,2022,16:30:00,30
418,-1.0,80.07,14.816,9,1,2022,17:00:00,0
419,-1.0,80.07,12.964,9,1,2022,17:30:00,30
420,-2.0,86.18,14.816,9,1,2022,18:00:00,0
421,-2.0,86.18,12.964,9,1,2022,18:30:00,30
422,-2.0,86.18,14.816,9,1,2022,19:00:00,0
423,-2.0,86.18,14.816,9,1,2022,19:30:00,30
424,-3.0,86.07,11.112,9,1,2022,20:00:00,0
425,-3.0,86.07,9.26,9,1,2022,20:30:00,30
426,-4.0,100.0,7.408,9,1,2022,21:00:00,0
427,-4.0,92.74,11.112,9,1,2022,21:30:00,30
428,-4.0,92.74,9.26,9,1,2022,22:00:00,0
429,-3.0,92.8,9.26,9,1,2022,22:30:00,30
430,-3.0,92.8,11.112,9,1,2022,23:00:00,0
431,-4.0,92.74,7.408,9,1,2022,23:30:00,30
432,-4.0,92.74,12.964,10,1,2022,00:00:00,0
433,-5.0,100.0,11.112,10,1,2022,00:30:00,30
434,-5.0,100.0,12.964,10,1,2022,01:00:00,0
435,-4.0,100.0,9.26,10,1,2022,01:30:00,30
436,-4.0,100.0,12.964,10,1,2022,02:00:00,0
437,-4.0,100.0,12.964,10,1,2022,02:30:00,30
438,-3.0,92.8,11.112,10,1,2022,03:00:00,0
439,-3.0,100.0,9.26,10,1,2022,03:30:00,30
440,-3.0,100.0,9.26,10,1,2022,04:00:00,0
441,-3.0,100.0,12.964,10,1,2022,04:30:00,30
442,-3.0,100.0,14.816,10,1,2022,05:00:00,0
443,-3.0,100.0,9.26,10,1,2022,05:30:00,30
444,-3.0,100.0,9.26,10,1,2022,06:00:00,0
445,-2.0,92.86,9.26,10,1,2022,06:30:00,30
446,-2.0,92.86,12.964,10,1,2022,07:00:00,0
447,-2.0,92.86,11.112,10,1,2022,07:30:00,30
448,-2.0,92.86,9.26,10,1,2022,08:00:00,0
449,-2.0,92.86,12.964,10,1,2022,08:30:00,30
450,-2.0,92.86,12.964,10,1,2022,09:00:00,0
451,-2.0,92.86,11.112,10,1,2022,09:30:00,30
452,-1.0,86.28,11.112,10,1,2022,10:00:00,0
453,-1.0,80.07,16.668,10,1,2022,10:30:00,30
454,-1.0,80.07,14.816,10,1,2022,11:00:00,0
455,-1.0,74.26,16.668,10,1,2022,11:30:00,30
456,0.0,69.04,11.112,10,1,2022,12:00:00,0
457,0.0,69.04,12.964,10,1,2022,12:30:00,30
458,0.0,63.99,12.964,10,1,2022,13:00:00,0
459,0.0,63.99,14.816,10,1,2022,13:30:00,30
460,0.0,63.99,11.112,10,1,2022,14:00:00,0
461,0.0,69.04,12.964,10,1,2022,14:30:00,30
462,0.0,69.04,12.964,10,1,2022,15:00:00,0
463,-1.0,74.26,12.964,10,1,2022,15:30:00,30
464,-1.0,74.26,11.112,10,1,2022,16:00:00,0
465,-1.0,68.83,9.26,10,1,2022,16:30:00,30
466,-1.0,68.83,11.112,10,1,2022,17:00:00,0
467,-2.0,79.92,12.964,10,1,2022,17:30:00,30
468,-2.0,79.92,14.816,10,1,2022,18:00:00,0
469,-2.0,79.92,14.816,10,1,2022,18:30:00,30
470,-2.0,79.92,16.668,10,1,2022,19:00:00,0
471,-2.0,79.92,14.816,10,1,2022,19:30:00,30
472,-2.0,79.92,14.816,10,1,2022,20:00:00,0
473,-2.0,79.92,12.964,10,1,2022,20:30:00,30
