,temp,relh,skph,day,month,year,time,minutes
387,-5.0,92.69,5.556,9,1,2022,01:30:00,30
388,-5.0,92.69,5.556,9,1,2022,02:00:00,0
389,-5.0,92.69,5.556,9,1,2022,02:30:00,30
390,-5.0,92.69,5.556,9,1,2022,03:00:00,0
391,-6.0,92.63,5.556,9,1,2022,03:30:00,30
392,-5.0,92.69,3.704,9,1,2022,04:00:00,0
393,-5.0,92.69,3.704,9,1,2022,04:30:00,30
394,-5.0,92.69,3.704,9,1,2022,05:00:00,0
395,-6.0,100.0,5.556,9,1,2022,05:30:00,30
396,-6.0,100.0,5.556,9,1,2022,06:00:00,0
397,-6.0,100.0,1.852,9,1,2022,06:30:00,30
398,-7.0,100.0,5.556,9,1,2022,07:00:00,0
399,-6.0,100.0,1.852,9,1,2022,07:30:00,30
400,-6.0,100.0,1.852,9,1,2022,08:00:00,0
401,-5.0,100.0,1.852,9,1,2022,08:30:00,30
402,-3.0,92.8,5.556,9,1,2022,09:00:00,0
403,-2.0,92.86,3.704,9,1,2022,09:30:00,30
404,-1.0,80.07,3.704,9,1,2022,10:00:00,0
405,0.0,63.99,5.556,9,1,2022,10:30:00,30
406,1.0,59.53,5.556,9,1,2022,11:00:00,0
407,1.0,59.53,9.26,9,1,2022,11:30:00,30
408,2.0,55.41,5.556,9,1,2022,12:00:00,0
409,2.0,55.41,9.26,9,1,2022,12:30:00,30
410,2.0,55.41,9.26,9,1,2022,13:00:00,0
411,2.0,55.41,3.704,9,1,2022,13:30:00,30
412,2.0,55.41,3.704,9,1,2022,14:00:00,0
413,0.0,69.04,9.26,9,1,2022,14:30:00,30
414,-1.0,80.07,7.408,9,1,2022,15:00:00,0
415,-1.0,80.07,7.408,9,1,2022,15:30:00,30
416,-2.0,79.92,9.26,9,1,2022,16:00:00,0
417,-2.0,79.92,3.704,9,1,2022,16:30:00,30
418,-2.0,86.18,1.852,9,1,2022,17:00:00,0
419,-3.0,86.07,1.852,9,1,2022,17:30:00,30
420,-4.0,92.74,5.556,9,1,2022,18:00:00,0
421,-4.0,92.74,9.26,9,1,2022,18:30:00,30
422,-4.0,92.74,5.556,9,1,2022,19:00:00,0
423,-4.0,92.74,3.704,9,1,2022,19:30:00,30
424,-5.0,92.69,5.556,9,1,2022,20:00:00,0
425,-5.0,92.69,9.26,9,1,2022,20:30:00,30
426,-5.0,92.69,9.26,9,1,2022,21:00:00,0
427,-5.0,92.69,5.556,9,1,2022,21:30:00,30
428,-6.0,92.63,3.704,9,1,2022,22:00:00,0
429,-6.0,92.63,3.704,9,1,2022,22:30:00,30
430,-6.0,92.63,3.704,9,1,2022,23:00:00,0
431,-6.0,92.63,3.704,9,1,2022,23:30:00,30
432,-8.0,100.0,5.556,10,1,2022,00:00:00,0
433,-8.0,92.5,7.408,10,1,2022,00:30:00,30
434,-8.0,92.5,3.704,10,1,2022,01:00:00,0
435,-8.0,92.5,1.852,10,1,2022,01:30:00,30
436,-8.0,92.5,1.852,10,1,2022,02:00:00,0
437,-8.0,100.0,7.408,10,1,2022,02:30:00,30
438,-7.0,100.0,12.964,10,1,2022,03:00:00,0
439,-6.0,100.0,12.964,10,1,2022,03:30:00,30
440,-6.0,100.0,16.668,10,1,2022,04:00:00,0
441,-6.0,100.0,11.112,10,1,2022,04:30:00,30
442,-5.0,92.69,7.408,10,1,2022,05:00:00,0
443,-5.0,92.69,9.26,10,1,2022,05:30:00,30
444,-5.0,100.0,9.26,10,1,2022,06:00:00,0
445,-5.0,100.0,3.704,10,1,2022,06:30:00,30
446,-5.0,100.0,3.704,10,1,2022,07:00:00,0
447,-4.0,92.74,7.408,10,1,2022,07:30:00,30
448,-4.0,92.74,5.556,10,1,2022,08:00:00,0
449,-4.0,100.0,5.556,10,1,2022,08:30:00,30
450,-4.0,100.0,7.408,10,1,2022,09:00:00,0
451,-3.0,92.8,3.704,10,1,2022,09:30:00,30
452,-3.0,100.0,7.408,10,1,2022,10:00:00,0
453,-2.0,92.86,9.26,10,1,2022,10:30:00,30
