,temp,relh,skph,day,month,year,time,minutes
168,9.0,81.47,9.26,4,1,2022,12:00:00,0
169,9.0,81.47,16.668,4,1,2022,12:30:00,30
170,9.0,81.47,11.112,4,1,2022,13:00:00,0
171,10.0,76.18,11.112,4,1,2022,13:30:00,30
172,10.0,76.18,11.112,4,1,2022,14:00:00,0
173,10.0,71.07,12.964,4,1,2022,14:30:00,30
174,10.0,71.07,14.816,4,1,2022,15:00:00,0
175,10.0,66.27,9.26,4,1,2022,15:30:00,30
176,10.0,71.07,11.112,4,1,2022,16:00:00,0
177,10.0,71.07,12.964,4,1,2022,16:30:00,30
178,10.0,71.07,16.668,4,1,2022,17:00:00,0
179,10.0,71.07,18.52,4,1,2022,17:30:00,30
180,10.0,76.18,18.52,4,1,2022,18:00:00,0
181,10.0,76.18,11.112,4,1,2022,18:30:00,30
182,10.0,76.18,11.112,4,1,2022,19:00:00,0
183,11.0,71.26,20.372,4,1,2022,19:30:00,30
184,11.0,71.26,22.224,4,1,2022,20:00:00,0
185,11.0,71.26,18.52,4,1,2022,20:30:00,30
186,11.0,71.26,14.816,4,1,2022,21:00:00,0
187,11.0,71.26,20.372,4,1,2022,21:30:00,30
188,11.0,76.34,24.076,4,1,2022,22:00:00,0
189,11.0,76.34,40.744,4,1,2022,22:30:00,30
190,8.0,87.19,29.632,4,1,2022,23:00:00,0
191,8.0,87.19,25.928,4,1,2022,23:30:00,30
192,8.0,87.19,22.224,5,1,2022,00:00:00,0
193,7.0,87.09,22.224,5,1,2022,00:30:00,30
194,7.0,87.09,12.964,5,1,2022,01:00:00,0
195,6.0,93.3,12.964,5,1,2022,01:30:00,30
196,6.0,93.3,9.26,5,1,2022,02:00:00,0
197,6.0,93.3,12.964,5,1,2022,02:30:00,30
198,6.0,93.3,12.964,5,1,2022,03:00:00,0
199,6.0,93.3,9.26,5,1,2022,03:30:00,30
200,5.0,100.0,7.408,5,1,2022,04:00:00,0
201,5.0,100.0,7.408,5,1,2022,04:30:00,30
202,5.0,100.0,3.704,5,1,2022,05:00:00,0
203,5.0,93.24,3.704,5,1,2022,05:30:00,30
204,5.0,93.24,1.852,5,1,2022,06:00:00,0
205,5.0,100.0,3.704,5,1,2022,06:30:00,30
206,5.0,100.0,3.704,5,1,2022,07:00:00,0
207,5.0,100.0,7.408,5,1,2022,07:30:00,30
208,5.0,93.24,5.556,5,1,2022,08:00:00,0
209,5.0,93.24,5.556,5,1,2022,08:30:00,30
210,5.0,93.24,3.704,5,1,2022,09:00:00,0
211,5.0,93.24,5.556,5,1,2022,09:30:00,30
212,5.0,93.24,7.408,5,1,2022,10:00:00,0
213,5.0,93.24,11.112,5,1,2022,10:30:00,30
214,5.0,93.24,11.112,5,1,2022,11:00:00,0
215,5.0,93.24,11.112,5,1,2022,11:30:00,30
216,6.0,86.99,14.816,5,1,2022,12:00:00,0
217,6.0,86.99,14.816,5,1,2022,12:30:00,30
218,6.0,86.99,20.372,5,1,2022,13:00:00,0
219,6.0,86.99,20.372,5,1,2022,13:30:00,30
220,6.0,86.99,18.52,5,1,2022,14:00:00,0
221,6.0,81.07,20.372,5,1,2022,14:30:00,30
222,6.0,81.07,18.52,5,1,2022,15:00:00,0
223,5.0,86.89,14.816,5,1,2022,15:30:00,30
224,6.0,81.07,22.224,5,1,2022,16:00:00,0
225,6.0,81.07,22.224,5,1,2022,16:30:00,30
226,5.0,80.93,27.78,5,1,2022,17:00:00,0
227,4.0,80.79,24.076,5,1,2022,17:30:00,30
228,3.0,86.69,24.076,5,1,2022,18:00:00,0
229,2.0,93.08,20.372,5,1,2022,18:30:00,30
230,2.0,86.59,18.52,5,1,2022,19:00:00,0
231,2.0,86.59,16.668,5,1,2022,19:30:00,30
232,2.0,86.59,16.668,5,1,2022,20:00:00,0
233,2.0,86.59,12.964,5,1,2022,20:30:00,30
234,1.0,93.03,14.816,5,1,2022,21:00:00,0
235,1.0,93.03,20.372,5,1,2022,21:30:00,30
236,2.0,80.51,25.928,5,1,2022,22:00:00,0
237,2.0,74.8,31.484,5,1,2022,22:30:00,30
238,2.0,74.8,25.928,5,1,2022,23:00:00,0
239,1.0,80.36,18.52,5,1,2022,23:30:00,30
240,2.0,74.8,16.668,6,1,2022,00:00:00,0
241,2.0,74.8,20.372,6,1,2022,00:30:00,30
242,2.0,74.8,20.372,6,1,2022,01:00:00,0
243,2.0,74.8,18.52,6,1,2022,01:30:00,30
244,2.0,74.8,18.52,6,1,2022,02:00:00,0
245,2.0,74.8,16.668,6,1,2022,02:30:00,30
246,2.0,74.8,22.224,6,1,2022,03:00:00,0
247,2.0,74.8,20.372,6,1,2022,03:30:00,30
248,3.0,69.67,18.52,6,1,2022,04:00:00,0
249,3.0,69.67,24.076,6,1,2022,04:30:00,30
250,3.0,69.67,24.076,6,1,2022,05:00:00,0
251,3.0,69.67,25.928,6,1,2022,05:30:00,30
252,3.0,69.67,20.372,6,1,2022,06:00:00,0
253,3.0,74.98,16.668,6,1,2022,06:30:00,30
254,2.0,80.51,20.372,6,1,2022,07:00:00,0
255,3.0,74.98,24.076,6,1,2022,07:30:00,30
256,3.0,80.65,24.076,6,1,2022,08:00:00,0
257,2.0,86.59,24.076,6,1,2022,08:30:00,30
258,2.0,93.08,20.372,6,1,2022,09:00:00,0
259,3.0,86.69,20.372,6,1,2022,09:30:00,30
260,4.0,75.16,22.224,6,1,2022,10:00:00,0
261,4.0,69.88,33.336,6,1,2022,10:30:00,30
262,3.0,80.65,27.78,6,1,2022,11:00:00,0
263,2.0,74.8,31.484,6,1,2022,11:30:00,30
264,2.0,69.46,37.04,6,1,2022,12:00:00,0
265,2.0,69.46,29.632,6,1,2022,12:30:00,30
266,1.0,74.63,27.78,6,1,2022,13:00:00,0
267,1.0,69.25,25.928,6,1,2022,13:30:00,30
268,1.0,59.53,31.484,6,1,2022,14:00:00,0
269,0.0,59.27,38.892,6,1,2022,14:30:00,30
270,-1.0,63.75,25.928,6,1,2022,15:00:00,0
271,0.0,59.27,25.928,6,1,2022,15:30:00,30
272,-1.0,68.83,22.224,6,1,2022,16:00:00,0
273,-1.0,68.83,29.632,6,1,2022,16:30:00,30
274,-1.0,74.26,22.224,6,1,2022,17:00:00,0
275,-1.0,80.07,22.224,6,1,2022,17:30:00,30
276,-1.0,80.07,24.076,6,1,2022,18:00:00,0
277,-2.0,92.86,16.668,6,1,2022,18:30:00,30
278,-1.0,74.26,22.224,6,1,2022,19:00:00,0
279,-1.0,74.26,25.928,6,1,2022,19:30:00,30
280,-2.0,74.08,18.52,6,1,2022,20:00:00,0
281,-1.0,68.83,18.52,6,1,2022,20:30:00,30
282,-1.0,68.83,22.224,6,1,2022,21:00:00,0
283,-2.0,68.61,24.076,6,1,2022,21:30:00,30
284,-3.0,73.89,18.52,6,1,2022,22:00:00,0
285,-3.0,73.89,16.668,6,1,2022,22:30:00,30
286,-4.0,73.7,14.816,6,1,2022,23:00:00,0
287,-5.0,79.47,12.964,6,1,2022,23:30:00,30
288,-6.0,85.74,11.112,7,1,2022,00:00:00,0
289,-4.0,79.62,3.704,7,1,2022,00:30:00,30
290,-5.0,85.85,5.556,7,1,2022,01:00:00,0
291,-6.0,85.74,5.556,7,1,2022,01:30:00,30
292,-6.0,85.74,3.704,7,1,2022,02:00:00,0
293,-7.0,85.63,3.704,7,1,2022,02:30:00,30
294,-8.0,92.5,5.556,7,1,2022,03:00:00,0
295,-9.0,92.44,7.408,7,1,2022,03:30:00,30
296,-7.0,92.57,5.556,7,1,2022,04:00:00,0
297,-8.0,92.5,3.704,7,1,2022,04:30:00,30
298,-8.0,92.5,7.408,7,1,2022,05:00:00,0
299,-8.0,92.5,3.704,7,1,2022,05:30:00,30
300,-8.0,92.5,3.704,7,1,2022,06:00:00,0
301,-7.0,92.57,1.852,7,1,2022,06:30:00,30
302,-9.0,92.44,1.852,7,1,2022,07:00:00,0
303,-7.0,85.63,1.852,7,1,2022,07:30:00,30
304,-5.0,85.85,1.852,7,1,2022,08:00:00,0
305,-4.0,79.62,0.0,7,1,2022,08:30:00,30
306,-3.0,68.4,1.852,7,1,2022,09:00:00,0
307,-2.0,68.61,5.556,7,1,2022,09:30:00,30
308,-1.0,59.01,3.704,7,1,2022,10:00:00,0
309,-1.0,59.01,5.556,7,1,2022,10:30:00,30
