,temp,relh,skph,month,year,time
28105,-4.0,92.74,7.408,2,2013,14:30:00
28106,-4.0,92.74,11.112,2,2013,15:00:00
28107,-4.0,92.74,11.112,2,2013,15:30:00
28108,-4.0,92.74,11.112,2,2013,16:00:00
28109,-4.0,92.74,9.26,2,2013,16:30:00
28110,-4.0,92.74,9.26,2,2013,17:00:00
28111,-4.0,92.74,5.556,2,2013,17:30:00
28112,-4.0,92.74,7.408,2,2013,18:00:00
28113,-4.0,92.74,7.408,2,2013,18:30:00
28114,-5.0,92.69,9.26,2,2013,19:00:00
28115,-5.0,92.69,7.408,2,2013,19:30:00
28116,-5.0,92.69,9.26,2,2013,20:00:00
28117,-5.0,92.69,11.112,2,2013,20:30:00
28118,-6.0,100.0,7.408,2,2013,21:00:00
28119,-6.0,100.0,7.408,2,2013,21:30:00
28120,-6.0,92.63,7.408,2,2013,22:00:00
28121,-6.0,92.63,5.556,2,2013,22:30:00
28122,-6.0,92.63,7.408,2,2013,23:00:00
28123,-6.0,92.63,7.408,2,2013,23:30:00
28124,-6.0,92.63,7.408,2,2013,00:00:00
28125,-6.0,92.63,7.408,2,2013,00:30:00
28126,-6.0,92.63,7.408,2,2013,01:00:00
28127,-6.0,92.63,7.408,2,2013,01:30:00
28128,-6.0,92.63,7.408,2,2013,02:00:00
28129,-6.0,92.63,7.408,2,2013,02:30:00
28130,-6.0,92.63,7.408,2,2013,03:00:00
28131,-6.0,92.63,5.556,2,2013,03:30:00
28132,-6.0,92.63,3.704,2,2013,04:00:00
28133,-6.0,92.63,7.408,2,2013,04:30:00
28134,-6.0,92.63,7.408,2,2013,05:00:00
28135,-6.0,92.63,7.408,2,2013,05:30:00
28136,-6.0,92.63,7.408,2,2013,06:00:00
28137,-6.0,92.63,7.408,2,2013,06:30:00
28138,-6.0,92.63,7.408,2,2013,07:00:00
28139,-6.0,92.63,7.408,2,2013,07:30:00
28140,-6.0,92.63,5.556,2,2013,08:00:00
28141,-6.0,92.63,7.408,2,2013,08:30:00
28142,-6.0,92.63,9.26,2,2013,09:00:00
28143,-6.0,92.63,7.408,2,2013,09:30:00
28144,-5.0,92.69,7.408,2,2013,10:00:00
28145,-5.0,92.69,7.408,2,2013,10:30:00
28146,-5.0,92.69,7.408,2,2013,11:00:00
28147,-5.0,92.69,7.408,2,2013,11:30:00
28148,-4.0,85.96,7.408,2,2013,12:00:00
28149,-5.0,92.69,7.408,2,2013,12:30:00
28150,-5.0,92.69,7.408,2,2013,13:00:00
28151,-5.0,92.69,5.556,2,2013,13:30:00
28152,-5.0,92.69,7.408,2,2013,14:00:00
28153,-5.0,92.69,5.556,2,2013,14:30:00
28154,-5.0,92.69,7.408,2,2013,15:00:00
28155,-5.0,85.85,7.408,2,2013,15:30:00
28156,-5.0,85.85,7.408,2,2013,16:00:00
28157,-5.0,85.85,7.408,2,2013,16:30:00
28158,-6.0,92.63,5.556,2,2013,17:00:00
28159,-6.0,92.63,3.704,2,2013,17:30:00
28160,-6.0,92.63,3.704,2,2013,18:00:00
28161,-6.0,92.63,3.704,2,2013,18:30:00
28162,-6.0,92.63,1.852,2,2013,19:00:00
28163,-6.0,92.63,0.0,2,2013,19:30:00
28164,-6.0,92.63,0.0,2,2013,20:00:00
28165,-6.0,92.63,0.0,2,2013,20:30:00
28166,-6.0,92.63,0.0,2,2013,21:00:00
28167,-6.0,92.63,0.0,2,2013,21:30:00
28168,-6.0,100.0,5.556,2,2013,22:00:00
28169,-5.0,92.69,7.408,2,2013,22:30:00
28170,-5.0,92.69,7.408,2,2013,23:00:00
28171,-5.0,92.69,5.556,2,2013,23:30:00
28172,-5.0,92.69,5.556,2,2013,00:00:00
28173,-5.0,92.69,5.556,2,2013,00:30:00
28174,-5.0,92.69,7.408,2,2013,01:00:00
28175,-5.0,92.69,9.26,2,2013,01:30:00
28176,-5.0,92.69,9.26,2,2013,02:00:00
28177,-5.5,92.69,5.556,2,2013,02:30:00
28178,-6.0,92.63,7.408,2,2013,03:00:00
28179,-7.0,92.57,9.26,2,2013,03:30:00
28180,-7.0,92.57,9.26,2,2013,04:00:00
28181,-7.0,92.57,5.556,2,2013,04:30:00
28182,-7.0,85.63,7.408,2,2013,05:00:00
28183,-8.0,92.5,7.408,2,2013,05:30:00
28184,-7.0,85.63,7.408,2,2013,06:00:00
28185,-6.0,79.31,11.112,2,2013,06:30:00
28186,-5.0,73.51,16.668,2,2013,07:00:00
28187,-5.0,79.47,16.668,2,2013,07:30:00
28188,-5.0,92.69,18.52,2,2013,08:00:00
28189,-5.0,92.69,18.52,2,2013,08:30:00
28190,-4.0,85.96,14.816,2,2013,09:00:00
28191,-3.0,79.77,14.816,2,2013,09:30:00
28192,-3.0,79.77,18.52,2,2013,10:00:00
28193,-3.0,79.77,22.224,2,2013,10:30:00
28194,-3.0,79.77,22.224,2,2013,11:00:00
28195,-3.0,79.77,22.224,2,2013,11:30:00
28196,-3.0,79.77,22.224,2,2013,12:00:00
28197,-3.0,79.77,22.224,2,2013,12:30:00
28198,-3.0,79.77,22.224,2,2013,13:00:00
28199,2.0,93.08,0.0,2,2013,13:30:00
28200,-3.0,86.07,22.224,2,2013,14:00:00
28201,-3.0,79.77,24.076,2,2013,14:30:00
28202,-3.0,79.77,24.076,2,2013,15:00:00
28203,-3.0,79.77,16.668,2,2013,15:30:00
28204,-3.0,86.07,18.52,2,2013,16:00:00
28205,-3.0,86.07,24.076,2,2013,16:30:00
28206,-3.0,86.07,16.668,2,2013,17:00:00
28207,-3.0,86.07,18.52,2,2013,17:30:00
28208,-3.0,86.07,22.224,2,2013,18:00:00
28209,-3.0,86.07,24.076,2,2013,18:30:00
28210,-3.0,86.07,22.224,2,2013,19:00:00
28211,-3.0,86.07,24.076,2,2013,19:30:00
28212,-3.0,86.07,20.372,2,2013,20:00:00
28213,-3.0,86.07,18.52,2,2013,20:30:00
28214,-3.0,86.07,18.52,2,2013,21:00:00
28215,-3.0,92.8,20.372,2,2013,21:30:00
28216,-3.0,86.07,16.668,2,2013,22:00:00
28217,-3.0,86.07,18.52,2,2013,22:30:00
28218,-3.0,86.07,18.52,2,2013,23:00:00
28219,-3.0,92.8,20.372,2,2013,23:30:00
28220,-3.0,92.8,18.52,2,2013,00:00:00
28221,-3.0,92.8,16.668,2,2013,00:30:00
28222,-2.0,86.18,16.668,2,2013,01:00:00
28223,-2.0,86.18,14.816,2,2013,01:30:00
28224,-2.0,92.86,16.668,2,2013,02:00:00
28225,-2.0,92.86,16.668,2,2013,02:30:00
28226,-2.0,92.86,14.816,2,2013,03:00:00
28227,-1.0,86.28,12.964,2,2013,03:30:00
28228,-1.0,92.92,16.668,2,2013,04:00:00
28229,-1.0,92.92,16.668,2,2013,04:30:00
28230,-1.0,92.92,14.816,2,2013,05:00:00
28231,0.0,86.39,14.816,2,2013,05:30:00
28232,0.0,86.39,20.372,2,2013,06:00:00
28233,0.0,86.39,16.668,2,2013,06:30:00
28234,0.0,86.39,14.816,2,2013,07:00:00
28235,-1.0,92.92,22.224,2,2013,07:30:00
28236,-1.0,100.0,24.076,2,2013,08:00:00
28237,0.0,92.97,22.224,2,2013,08:30:00
28238,0.0,92.97,22.224,2,2013,09:00:00
28239,0.0,92.97,18.52,2,2013,09:30:00
28240,0.0,92.97,22.224,2,2013,10:00:00
28241,0.0,92.97,18.52,2,2013,10:30:00
28242,0.0,92.97,18.52,2,2013,11:00:00
28243,1.0,86.49,22.224,2,2013,11:30:00
28244,1.0,86.49,25.928,2,2013,12:00:00
28245,1.0,86.49,24.076,2,2013,12:30:00
28246,1.0,86.49,25.928,2,2013,13:00:00
28247,1.0,86.49,27.78,2,2013,13:30:00
28248,1.0,86.49,33.336,2,2013,14:00:00
28249,1.0,86.49,37.04,2,2013,14:30:00
28250,1.0,86.49,25.928,2,2013,15:00:00
28251,1.0,93.03,22.224,2,2013,15:30:00
28252,1.0,93.03,24.076,2,2013,16:00:00
28253,1.0,93.03,22.224,2,2013,16:30:00
28254,1.0,93.03,24.076,2,2013,17:00:00
28255,1.0,93.03,24.076,2,2013,17:30:00
28256,1.0,93.03,20.372,2,2013,18:00:00
28257,1.0,93.03,27.78,2,2013,18:30:00
28258,1.0,93.03,27.78,2,2013,19:00:00
28259,1.0,93.03,27.78,2,2013,19:30:00
28260,1.0,93.03,25.928,2,2013,20:00:00
28261,1.0,93.03,18.52,2,2013,20:30:00
28262,1.0,93.03,18.52,2,2013,21:00:00
28263,1.0,93.03,20.372,2,2013,21:30:00
28264,1.0,93.03,16.668,2,2013,22:00:00
28265,1.0,93.03,16.668,2,2013,22:30:00
28266,1.0,93.03,14.816,2,2013,23:00:00
28267,1.0,93.03,18.52,2,2013,23:30:00
28268,1.0,93.03,12.964,2,2013,00:00:00
28269,1.0,93.03,14.816,2,2013,00:30:00
28270,1.0,93.03,14.816,2,2013,01:00:00
28271,1.0,93.03,16.668,2,2013,01:30:00
28272,1.0,93.03,20.372,2,2013,02:00:00
28273,1.0,93.03,14.816,2,2013,02:30:00
28274,1.0,93.03,20.372,2,2013,03:00:00
28275,1.0,93.03,18.52,2,2013,03:30:00
28276,1.0,93.03,20.372,2,2013,04:00:00
28277,1.0,93.03,24.076,2,2013,04:30:00
28278,1.0,93.03,24.076,2,2013,05:00:00
28279,1.0,93.03,24.076,2,2013,05:30:00
28280,1.0,93.03,22.224,2,2013,06:00:00
28281,1.0,86.49,20.372,2,2013,06:30:00
28282,1.0,93.03,22.224,2,2013,07:00:00
28283,2.0,86.59,22.224,2,2013,07:30:00
28284,2.0,86.59,25.928,2,2013,08:00:00
28285,1.0,93.03,25.928,2,2013,08:30:00
28286,2.0,86.59,24.076,2,2013,09:00:00
28287,2.0,86.59,22.224,2,2013,09:30:00
28288,2.0,93.08,22.224,2,2013,10:00:00
28289,2.0,93.08,24.076,2,2013,10:30:00
28290,2.0,93.08,24.076,2,2013,11:00:00
28291,3.0,86.69,24.076,2,2013,11:30:00
28292,3.0,86.69,25.928,2,2013,12:00:00
28293,2.0,93.08,22.224,2,2013,12:30:00
28294,2.0,93.08,27.78,2,2013,13:00:00
28295,3.0,86.69,24.076,2,2013,13:30:00
28296,3.0,80.65,25.928,2,2013,14:00:00
28297,3.0,80.65,31.484,2,2013,14:30:00
28298,2.0,86.59,22.224,2,2013,15:00:00
28299,2.0,86.59,22.224,2,2013,15:30:00
28300,2.0,86.59,24.076,2,2013,16:00:00
28301,2.0,86.59,18.52,2,2013,16:30:00
28302,2.0,86.59,20.372,2,2013,17:00:00
28303,2.0,86.59,22.224,2,2013,17:30:00
28304,2.0,86.59,20.372,2,2013,18:00:00
28305,2.0,86.59,20.372,2,2013,18:30:00
28306,2.0,86.59,18.52,2,2013,19:00:00
28307,2.0,86.59,18.52,2,2013,19:30:00
28308,2.0,86.59,22.224,2,2013,20:00:00
28309,2.0,80.51,24.076,2,2013,20:30:00
28310,2.0,80.51,22.224,2,2013,21:00:00
28311,2.0,86.59,22.224,2,2013,21:30:00
28312,2.0,86.59,20.372,2,2013,22:00:00
28313,2.0,86.59,18.52,2,2013,22:30:00
28314,1.0,93.03,22.224,2,2013,23:00:00
28315,1.0,93.03,20.372,2,2013,23:30:00
28316,1.0,93.03,22.224,2,2013,00:00:00
28317,1.0,86.49,18.52,2,2013,00:30:00
28318,1.0,86.49,24.076,2,2013,01:00:00
28319,1.0,86.49,24.076,2,2013,01:30:00
28320,1.0,86.49,20.372,2,2013,02:00:00
28321,1.0,86.49,22.224,2,2013,02:30:00
28322,1.0,86.49,22.224,2,2013,03:00:00
28323,1.0,86.49,18.52,2,2013,03:30:00
28324,1.0,86.49,24.076,2,2013,04:00:00
28325,1.0,86.49,24.076,2,2013,04:30:00
28326,1.0,86.49,25.928,2,2013,05:00:00
28327,1.0,86.49,20.372,2,2013,05:30:00
28328,1.0,86.49,24.076,2,2013,06:00:00
28329,1.0,86.49,20.372,2,2013,06:30:00
28330,1.0,86.49,22.224,2,2013,07:00:00
28331,1.0,86.49,27.78,2,2013,07:30:00
28332,1.0,86.49,20.372,2,2013,08:00:00
28333,1.0,86.49,29.632,2,2013,08:30:00
28334,1.0,93.03,22.224,2,2013,09:00:00
28335,1.0,93.03,18.52,2,2013,09:30:00
28336,2.0,86.59,12.964,2,2013,10:00:00
28337,2.0,86.59,18.52,2,2013,10:30:00
28338,2.0,86.59,18.52,2,2013,11:00:00
28339,2.0,86.59,12.964,2,2013,11:30:00
28340,2.0,86.59,16.668,2,2013,12:00:00
28341,2.0,86.59,14.816,2,2013,12:30:00
28342,3.0,80.65,16.668,2,2013,13:00:00
28343,2.0,86.59,11.112,2,2013,13:30:00
28344,2.0,86.59,14.816,2,2013,14:00:00
28345,2.0,86.59,16.668,2,2013,14:30:00
28346,2.0,86.59,16.668,2,2013,15:00:00
28347,2.0,86.59,14.816,2,2013,15:30:00
28348,2.0,86.59,14.816,2,2013,16:00:00
28349,2.0,86.59,14.816,2,2013,16:30:00
28350,2.0,86.59,16.668,2,2013,17:00:00
28351,2.0,86.59,11.112,2,2013,17:30:00
28352,2.0,86.59,12.964,2,2013,18:00:00
28353,2.0,86.59,11.112,2,2013,18:30:00
28354,1.0,93.03,12.964,2,2013,19:00:00
28355,1.0,93.03,7.408,2,2013,19:30:00
28356,1.0,93.03,7.408,2,2013,20:00:00
28357,1.0,93.03,7.408,2,2013,20:30:00
28358,1.0,93.03,7.408,2,2013,21:00:00
28359,1.0,93.03,9.26,2,2013,21:30:00
28360,1.0,93.03,7.408,2,2013,22:00:00
28361,1.0,93.03,5.556,2,2013,22:30:00
28362,1.0,93.03,7.408,2,2013,23:00:00
28363,1.0,93.03,5.556,2,2013,23:30:00
28364,2.0,86.59,7.408,2,2013,00:00:00
28365,1.0,93.03,9.26,2,2013,00:30:00
28366,1.0,93.03,9.26,2,2013,01:00:00
28367,1.0,93.03,12.964,2,2013,01:30:00
28368,1.0,93.03,9.26,2,2013,02:00:00
28369,1.0,93.03,11.112,2,2013,02:30:00
28370,1.0,93.03,14.816,2,2013,03:00:00
28371,1.0,93.03,11.112,2,2013,03:30:00
28372,1.0,93.03,9.26,2,2013,04:00:00
28373,1.0,93.03,9.26,2,2013,04:30:00
28374,1.0,93.03,9.26,2,2013,05:00:00
28375,1.0,93.03,11.112,2,2013,05:30:00
28376,1.0,93.03,11.112,2,2013,06:00:00
28377,1.0,93.03,9.26,2,2013,06:30:00
28378,1.0,93.03,11.112,2,2013,07:00:00
28379,1.0,93.03,9.26,2,2013,07:30:00
28380,1.0,93.03,12.964,2,2013,08:00:00
28381,1.0,93.03,11.112,2,2013,08:30:00
28382,1.0,93.03,11.112,2,2013,09:00:00
28383,1.0,93.03,12.964,2,2013,09:30:00
28384,1.0,93.03,12.964,2,2013,10:00:00
28385,1.0,93.03,12.964,2,2013,10:30:00
28386,2.0,86.59,12.964,2,2013,11:00:00
28387,2.0,86.59,12.964,2,2013,11:30:00
28388,2.0,86.59,9.26,2,2013,12:00:00
28389,2.0,86.59,11.112,2,2013,12:30:00
28390,2.0,93.08,11.112,2,2013,13:00:00
28391,3.0,80.65,7.408,2,2013,13:30:00
28392,3.0,86.69,9.26,2,2013,14:00:00
28393,3.0,86.69,12.964,2,2013,14:30:00
28394,2.0,93.08,11.112,2,2013,15:00:00
28395,3.0,86.69,9.26,2,2013,15:30:00
28396,3.0,86.69,7.408,2,2013,16:00:00
28397,3.0,86.69,9.26,2,2013,16:30:00
28398,2.0,93.08,9.26,2,2013,17:00:00
28399,3.0,86.69,7.408,2,2013,17:30:00
28400,3.0,86.69,9.26,2,2013,18:00:00
28401,3.0,86.69,9.26,2,2013,18:30:00
28402,2.0,93.08,9.26,2,2013,19:00:00
28403,2.0,93.08,7.408,2,2013,19:30:00
28404,3.0,86.69,7.408,2,2013,20:00:00
28405,2.0,93.08,7.408,2,2013,20:30:00
28406,2.0,93.08,9.26,2,2013,21:00:00
28407,2.0,86.59,9.26,2,2013,21:30:00
28408,2.0,86.59,7.408,2,2013,22:00:00
28409,2.0,86.59,5.556,2,2013,22:30:00
28410,2.0,86.59,7.408,2,2013,23:00:00
28411,2.0,86.59,5.556,2,2013,23:30:00
28412,2.0,86.59,5.556,2,2013,00:00:00
28413,2.0,86.59,5.556,2,2013,00:30:00
28414,2.0,86.59,5.556,2,2013,01:00:00
28415,2.0,86.59,5.556,2,2013,01:30:00
28416,2.0,86.59,5.556,2,2013,02:00:00
28417,1.0,93.03,7.408,2,2013,02:30:00
28418,1.0,93.03,5.556,2,2013,03:00:00
28419,1.0,93.03,1.852,2,2013,03:30:00
28420,1.0,93.03,7.408,2,2013,04:00:00
28421,1.0,93.03,7.408,2,2013,04:30:00
28422,1.0,93.03,7.408,2,2013,05:00:00
28423,1.0,93.03,3.704,2,2013,05:30:00
28424,1.0,93.03,1.852,2,2013,06:00:00
28425,1.0,93.03,3.704,2,2013,06:30:00
28426,2.0,86.59,7.408,2,2013,07:00:00
28427,2.0,86.59,7.408,2,2013,07:30:00
28428,2.0,86.59,7.408,2,2013,08:00:00
28429,2.0,86.59,5.556,2,2013,08:30:00
28430,3.0,80.65,5.556,2,2013,09:00:00
28431,3.0,80.65,3.704,2,2013,09:30:00
28432,1.0,93.03,3.704,2,2013,10:00:00
28433,4.0,75.16,1.852,2,2013,10:30:00
28434,4.0,75.16,3.704,2,2013,11:00:00
28435,5.0,70.08,0.0,2,2013,11:30:00
28436,5.0,75.33,1.852,2,2013,12:00:00
28437,5.0,75.33,3.704,2,2013,12:30:00
28438,5.0,75.33,5.556,2,2013,13:00:00
28439,5.0,75.33,9.26,2,2013,13:30:00
28440,5.0,75.33,5.556,2,2013,14:00:00
28441,5.0,75.33,9.26,2,2013,14:30:00
28442,5.0,75.33,9.26,2,2013,15:00:00
28443,4.0,80.79,7.408,2,2013,15:30:00
28444,4.0,80.79,9.26,2,2013,16:00:00
28445,3.0,86.69,7.408,2,2013,16:30:00
28446,3.0,86.69,7.408,2,2013,17:00:00
28447,3.0,86.69,7.408,2,2013,17:30:00
28448,3.0,86.69,5.556,2,2013,18:00:00
28449,2.0,93.08,5.556,2,2013,18:30:00
28450,2.0,93.08,3.704,2,2013,19:00:00
28451,2.0,93.08,3.704,2,2013,19:30:00
28452,2.0,93.08,3.704,2,2013,20:00:00
28453,2.0,93.08,1.852,2,2013,20:30:00
28454,2.0,86.59,1.852,2,2013,21:00:00
28455,2.0,93.08,1.852,2,2013,21:30:00
28456,2.0,93.08,1.852,2,2013,22:00:00
28457,2.0,93.08,1.852,2,2013,22:30:00
28458,2.0,93.08,3.704,2,2013,23:00:00
28459,2.0,93.08,0.0,2,2013,23:30:00
28460,1.0,100.0,3.704,2,2013,00:00:00
28461,1.0,100.0,3.704,2,2013,00:30:00
28462,1.0,100.0,3.704,2,2013,01:00:00
28463,1.0,93.03,3.704,2,2013,01:30:00
28464,1.0,93.03,3.704,2,2013,02:00:00
28465,1.0,93.03,1.852,2,2013,02:30:00
28466,1.0,93.03,1.852,2,2013,03:00:00
28467,1.0,93.03,3.704,2,2013,03:30:00
28468,1.0,93.03,5.556,2,2013,04:00:00
28469,1.0,93.03,5.556,2,2013,04:30:00
28470,1.0,93.03,7.408,2,2013,05:00:00
28471,1.0,93.03,9.26,2,2013,05:30:00
28472,0.0,100.0,11.112,2,2013,06:00:00
28473,0.0,100.0,9.26,2,2013,06:30:00
28474,0.0,100.0,9.26,2,2013,07:00:00
28475,0.0,92.97,14.816,2,2013,07:30:00
28476,0.0,100.0,14.816,2,2013,08:00:00
28477,0.0,100.0,14.816,2,2013,08:30:00
28478,0.0,100.0,16.668,2,2013,09:00:00
28479,0.0,100.0,16.668,2,2013,09:30:00
28480,1.0,93.03,14.816,2,2013,10:00:00
28481,1.0,93.03,18.52,2,2013,10:30:00
28482,1.0,93.03,20.372,2,2013,11:00:00
28483,1.0,93.03,16.668,2,2013,11:30:00
28484,1.0,93.03,16.668,2,2013,12:00:00
28485,2.0,86.59,16.668,2,2013,12:30:00
28486,2.0,86.59,18.52,2,2013,13:00:00
28487,2.0,86.59,18.52,2,2013,13:30:00
28488,2.0,93.08,16.668,2,2013,14:00:00
28489,2.0,93.08,22.224,2,2013,14:30:00
28490,2.0,86.59,22.224,2,2013,15:00:00
28491,2.0,86.59,16.668,2,2013,15:30:00
28492,2.0,93.08,14.816,2,2013,16:00:00
28493,2.0,86.59,16.668,2,2013,16:30:00
28494,2.0,93.08,11.112,2,2013,17:00:00
28495,1.0,93.03,9.26,2,2013,17:30:00
28496,0.0,92.97,9.26,2,2013,18:00:00
28497,1.0,93.03,14.816,2,2013,18:30:00
28498,1.0,93.03,14.816,2,2013,19:00:00
28499,1.0,93.03,14.816,2,2013,19:30:00
28500,1.0,93.03,14.816,2,2013,20:00:00
28501,2.0,86.59,18.52,2,2013,20:30:00
28502,2.0,80.51,20.372,2,2013,21:00:00
28503,2.0,86.59,24.076,2,2013,21:30:00
28504,2.0,86.59,22.224,2,2013,22:00:00
28505,2.0,86.59,29.632,2,2013,22:30:00
28506,2.0,80.51,24.076,2,2013,23:00:00
28507,2.0,80.51,27.78,2,2013,23:30:00
28508,2.0,80.51,20.372,3,2013,00:00:00
28509,2.0,80.51,22.224,3,2013,00:30:00
28510,1.0,86.49,27.78,3,2013,01:00:00
28511,1.0,86.49,27.78,3,2013,01:30:00
28512,1.0,86.49,24.076,3,2013,02:00:00
28513,1.0,86.49,25.928,3,2013,02:30:00
28514,1.0,86.49,27.78,3,2013,03:00:00
28515,1.0,93.03,27.78,3,2013,03:30:00
28516,1.0,93.03,27.78,3,2013,04:00:00
28517,1.0,93.03,29.632,3,2013,04:30:00
28518,1.0,93.03,27.78,3,2013,05:00:00
28519,1.0,93.03,22.224,3,2013,05:30:00
28520,0.0,100.0,22.224,3,2013,06:00:00
28521,0.0,100.0,22.224,3,2013,06:30:00
28522,0.0,100.0,24.076,3,2013,07:00:00
28523,0.0,100.0,20.372,3,2013,07:30:00
28524,1.0,93.03,22.224,3,2013,08:00:00
28525,1.0,100.0,18.52,3,2013,08:30:00
28526,1.0,100.0,18.52,3,2013,09:00:00
28527,1.0,100.0,11.112,3,2013,09:30:00
28528,1.0,93.03,16.668,3,2013,10:00:00
28529,2.0,86.59,16.668,3,2013,10:30:00
28530,2.0,86.59,14.816,3,2013,11:00:00
28531,2.0,86.59,14.816,3,2013,11:30:00
28532,2.0,86.59,16.668,3,2013,12:00:00
28533,3.0,80.65,12.964,3,2013,12:30:00
28534,3.0,80.65,16.668,3,2013,13:00:00
28535,4.0,69.88,16.668,3,2013,13:30:00
28536,4.0,69.88,24.076,3,2013,14:00:00
28537,4.0,69.88,18.52,3,2013,14:30:00
28538,4.0,69.88,12.964,3,2013,15:00:00
28539,4.0,75.16,14.816,3,2013,15:30:00
28540,3.0,80.65,14.816,3,2013,16:00:00
28541,3.0,80.65,18.52,3,2013,16:30:00
28542,3.0,80.65,14.816,3,2013,17:00:00
28543,2.0,80.51,7.408,3,2013,17:30:00
28544,2.0,80.51,7.408,3,2013,18:00:00
28545,1.0,86.49,5.556,3,2013,18:30:00
28546,1.0,80.36,9.26,3,2013,19:00:00
28547,0.0,86.39,3.704,3,2013,19:30:00
28548,0.0,80.22,3.704,3,2013,20:00:00
28549,0.0,80.22,5.556,3,2013,20:30:00
28550,0.0,80.22,7.408,3,2013,21:00:00
28551,0.0,74.44,9.26,3,2013,21:30:00
28552,-1.0,80.07,7.408,3,2013,22:00:00
28553,-1.0,80.07,5.556,3,2013,22:30:00
28554,0.0,74.44,7.408,3,2013,23:00:00
28555,0.0,74.44,9.26,3,2013,23:30:00
28556,0.0,74.44,11.112,3,2013,00:00:00
28557,0.0,74.44,11.112,3,2013,00:30:00
28558,-1.0,80.07,9.26,3,2013,01:00:00
28559,-1.0,80.07,7.408,3,2013,01:30:00
28560,-1.0,80.07,9.26,3,2013,02:00:00
28561,-1.0,80.07,7.408,3,2013,02:30:00
28562,-2.0,86.18,7.408,3,2013,03:00:00
28563,-2.0,86.18,7.408,3,2013,03:30:00
28564,-2.0,86.18,7.408,3,2013,04:00:00
28565,-2.0,86.18,5.556,3,2013,04:30:00
28566,-2.0,86.18,5.556,3,2013,05:00:00
28567,-2.0,92.86,5.556,3,2013,05:30:00
28568,-2.0,92.86,5.556,3,2013,06:00:00
28569,-2.0,92.86,7.408,3,2013,06:30:00
28570,-1.0,86.28,7.408,3,2013,07:00:00
28571,0.0,86.39,7.408,3,2013,07:30:00
28572,0.0,86.39,12.964,3,2013,08:00:00
28573,1.0,80.36,9.26,3,2013,08:30:00
28574,1.0,80.36,7.408,3,2013,09:00:00
28575,2.0,74.8,7.408,3,2013,09:30:00
28576,2.0,74.8,12.964,3,2013,10:00:00
28577,3.0,64.7,9.26,3,2013,10:30:00
28578,3.0,69.67,16.668,3,2013,11:00:00
28579,4.0,64.93,14.816,3,2013,11:30:00
28580,4.0,64.93,22.224,3,2013,12:00:00
28581,4.0,64.93,18.52,3,2013,12:30:00
28582,5.0,60.54,18.52,3,2013,13:00:00
28583,5.0,56.22,24.076,3,2013,13:30:00
28584,5.0,56.22,25.928,3,2013,14:00:00
28585,5.0,56.22,20.372,3,2013,14:30:00
28586,5.0,56.22,14.816,3,2013,15:00:00
28587,4.0,60.29,20.372,3,2013,15:30:00
28588,4.0,60.29,12.964,3,2013,16:00:00
28589,4.0,60.29,18.52,3,2013,16:30:00
28590,3.0,60.04,14.816,3,2013,17:00:00
28591,1.0,74.63,12.964,3,2013,17:30:00
28592,1.0,74.63,12.964,3,2013,18:00:00
28593,1.0,74.63,14.816,3,2013,18:30:00
28594,0.0,80.22,14.816,3,2013,19:00:00
28595,0.0,80.22,14.816,3,2013,19:30:00
28596,1.0,69.25,16.668,3,2013,20:00:00
28597,1.0,74.63,18.52,3,2013,20:30:00
28598,1.0,74.63,22.224,3,2013,21:00:00
28599,1.0,80.36,24.076,3,2013,21:30:00
28600,1.0,80.36,24.076,3,2013,22:00:00
28601,1.0,80.36,24.076,3,2013,22:30:00
28602,0.0,86.39,22.224,3,2013,23:00:00
28603,0.0,86.39,25.928,3,2013,23:30:00
28604,0.0,86.39,24.076,3,2013,00:00:00
28605,0.0,86.39,27.78,3,2013,00:30:00
28606,0.0,86.39,24.076,3,2013,01:00:00
28607,0.0,86.39,25.928,3,2013,01:30:00
28608,0.0,86.39,25.928,3,2013,02:00:00
28609,0.0,86.39,24.076,3,2013,02:30:00
28610,0.0,92.97,24.076,3,2013,03:00:00
28611,0.0,92.97,24.076,3,2013,03:30:00
28612,0.0,92.97,25.928,3,2013,04:00:00
28613,0.0,92.97,29.632,3,2013,04:30:00
28614,0.0,92.97,25.928,3,2013,05:00:00
28615,0.0,92.97,25.928,3,2013,05:30:00
28616,1.0,86.49,25.928,3,2013,06:00:00
28617,1.0,86.49,27.78,3,2013,06:30:00
28618,1.0,86.49,29.632,3,2013,07:00:00
28619,1.0,86.49,22.224,3,2013,07:30:00
28620,1.0,86.49,25.928,3,2013,08:00:00
28621,1.0,86.49,24.076,3,2013,08:30:00
28622,2.0,80.51,20.372,3,2013,09:00:00
28623,2.0,80.51,25.928,3,2013,09:30:00
28624,2.0,80.51,22.224,3,2013,10:00:00
28625,3.0,74.98,24.076,3,2013,10:30:00
28626,3.0,69.67,16.668,3,2013,11:00:00
28627,4.0,64.93,27.78,3,2013,11:30:00
28628,4.0,64.93,25.928,3,2013,12:00:00
28629,5.0,60.54,20.372,3,2013,12:30:00
28630,5.0,60.54,22.224,3,2013,13:00:00
28631,4.0,60.29,20.372,3,2013,13:30:00
28632,4.0,60.29,20.372,3,2013,14:00:00
28633,4.0,60.29,20.372,3,2013,14:30:00
28634,5.0,56.22,22.224,3,2013,15:00:00
28635,5.0,56.22,18.52,3,2013,15:30:00
28636,4.0,60.29,16.668,3,2013,16:00:00
